contrast;language;condition;file1;file2;distance
('a', 'a~');('fr', 'fr');different;fr_fr4_f_005;fr_fr7_f_007;23.320096792490222
('a', 'a~');('fr', 'fr');different;fr_fr4_f_005;fr_fr7_r_008;23.25272089717134
('a', 'a~');('fr', 'fr');different;fr_fr4_r_006;fr_fr1_f_007;23.26078121095611
('a', 'a~');('fr', 'fr');different;fr_fr4_r_006;fr_fr1_r_008;23.374122753789468
('a', 'a~');('fr', 'fr');different;fr_fr4_r_006;fr_fr2_f_007;23.41472516230233
('a', 'a~');('fr', 'fr');different;fr_fr4_r_006;fr_fr2_r_008;23.217081230183155
('a', 'a~');('fr', 'fr');different;fr_fr4_r_006;fr_fr3_f_007;23.299762621050156
('a', 'a~');('fr', 'fr');different;fr_fr4_r_006;fr_fr3_r_008;23.154648258899456
('a', 'a~');('fr', 'fr');different;fr_fr4_r_006;fr_fr5_f_007;23.405823069452964
('a', 'a~');('fr', 'fr');different;fr_fr4_r_006;fr_fr5_r_008;23.33127319890747
('a', 'a~');('fr', 'fr');different;fr_fr4_r_006;fr_fr6_f_007;23.179032487791723
('a', 'a~');('fr', 'fr');different;fr_fr4_r_006;fr_fr6_r_008;23.25566472892852
('a', 'a~');('fr', 'fr');different;fr_fr4_r_006;fr_fr7_f_007;23.381999308380834
('a', 'a~');('fr', 'fr');different;fr_fr4_r_006;fr_fr7_r_008;23.221398763244157
('a', 'a~');('fr', 'fr');different;fr_fr5_f_005;fr_fr1_f_007;23.064962854787524
('a', 'a~');('fr', 'fr');different;fr_fr5_f_005;fr_fr1_r_008;23.10492697206758
('a', 'a~');('fr', 'fr');different;fr_fr5_f_005;fr_fr2_f_007;23.162986722320653
('a', 'a~');('fr', 'fr');different;fr_fr5_f_005;fr_fr2_r_008;22.93453266278775
('a', 'a~');('fr', 'fr');different;fr_fr5_f_005;fr_fr3_f_007;22.9332916352839
('a', 'a~');('fr', 'fr');different;fr_fr5_f_005;fr_fr3_r_008;22.829169062404027
('a', 'a~');('fr', 'fr');different;fr_fr5_f_005;fr_fr4_f_007;23.07738096157586
('a', 'a~');('fr', 'fr');different;fr_fr5_f_005;fr_fr4_r_008;23.013633906574942
('a', 'a~');('fr', 'fr');different;fr_fr5_f_005;fr_fr6_f_007;22.997423714289724
('a', 'a~');('fr', 'fr');different;fr_fr5_f_005;fr_fr6_r_008;22.84701856017046
('a', 'a~');('fr', 'fr');different;fr_fr5_f_005;fr_fr7_f_007;23.00673180116153
('a', 'a~');('fr', 'fr');different;fr_fr5_f_005;fr_fr7_r_008;22.768869203987776
('a', 'a~');('fr', 'fr');different;fr_fr5_r_006;fr_fr1_f_007;23.210817824590848
('a', 'a~');('fr', 'fr');different;fr_fr5_r_006;fr_fr1_r_008;23.4333267922456
('a', 'a~');('fr', 'fr');different;fr_fr5_r_006;fr_fr2_f_007;23.445530079309147
('a', 'a~');('fr', 'fr');different;fr_fr5_r_006;fr_fr2_r_008;23.348708326636256
('a', 'a~');('fr', 'fr');different;fr_fr5_r_006;fr_fr3_f_007;23.384311185542852
('a', 'a~');('fr', 'fr');different;fr_fr5_r_006;fr_fr3_r_008;23.28336068247654
